,market,sid,year,season,month,price,share,ave
508,上市,1232,2020,Q2,6,135762792,1111373,122
509,上市,1232,2020,Q3,7,246771048,2020084,122
510,上市,1232,2020,Q3,8,107099487,899004,119
511,上市,1232,2020,Q3,9,92347812,776874,118
512,上市,1232,2020,Q4,10,159031796,1312792,121
513,上市,1232,2020,Q4,11,201385554,1611357,124
514,上市,1232,2020,Q4,12,443577599,3389506,130
515,上市,1232,2021,Q1,1,429425280,3166821,135
516,上市,1232,2021,Q1,2,137806000,1041915,132
517,上市,1232,2021,Q1,3,395890117,2858688,138
518,上市,1232,2021,Q2,4,890565769,5535268,160
519,上市,1232,2021,Q2,5,1203710130,7348457,163
520,上市,1232,2021,Q2,6,538335857,3219069,167
521,上市,1232,2021,Q3,7,442876662,2649460,167
522,上市,1232,2021,Q3,8,395882065,2445092,161
523,上市,1232,2021,Q3,9,193088209,1224399,157
524,上市,1232,2021,Q4,10,233220818,1479458,157
525,上市,1232,2021,Q4,11,364326053,2238082,162
526,上市,1232,2021,Q4,12,353302991,2241536,157
527,上市,1232,2022,Q1,1,187993338,1204425,156
528,上市,1232,2022,Q1,2,147220791,946768,155
529,上市,1232,2022,Q1,3,243808426,1554127,156
530,上市,1232,2022,Q2,4,258688756,1666043,155
531,上市,1232,2022,Q2,5,241760498,1587544,152
532,上市,1232,2022,Q2,6,511968551,3218442,159
533,上市,1232,2022,Q3,7,138005297,900270,153
534,上市,1232,2022,Q3,8,196501997,1267655,155
535,上市,1232,2022,Q3,9,225685179,1432938,157
536,上市,1232,2022,Q4,10,153728745,1030395,149
537,上市,1232,2022,Q4,11,168848003,1159415,145
538,上市,1232,2022,Q4,12,424967376,2961755,143
539,上市,1232,2023,Q1,1,133519829,935886,142
540,上市,1232,2023,Q1,2,148363736,1015773,146
541,上市,1232,2023,Q1,3,165060719,1118409,147
542,上市,1232,2023,Q2,4,131888777,882465,149
543,上市,1256,2017,Q1,1,30574198,243986,125
544,上市,1256,2017,Q1,2,108257166,785444,137
545,上市,1256,2017,Q1,3,268682757,1822339,147
546,上市,1256,2017,Q2,4,92370029,662176,139
547,上市,1256,2017,Q2,5,155048253,1077207,143
548,上市,1256,2017,Q2,6,130523760,929766,140
549,上市,1256,2017,Q3,7,148490141,1075513,138
550,上市,1256,2017,Q3,8,374046552,2867959,130
551,上市,1256,2017,Q3,9,1337075435,8369949,159
552,上市,1256,2017,Q4,10,200657955,1423595,140
553,上市,1256,2017,Q4,11,272382274,1870779,145
554,上市,1256,2017,Q4,12,116280652,826516,140
555,上市,1256,2018,Q1,1,106885484,744105,143
556,上市,1256,2018,Q1,2,385968484,2527777,152
557,上市,1256,2018,Q1,3,1113848586,6588518,169
558,上市,1256,2018,Q2,4,314134512,1886280,166
559,上市,1256,2018,Q2,5,881822679,4835757,182
560,上市,1256,2018,Q2,6,374848888,2066898,181
561,上市,1256,2018,Q3,7,322144353,1973339,163
562,上市,1256,2018,Q3,8,421210288,2389063,176
563,上市,1256,2018,Q3,9,127458040,789354,161
564,上市,1256,2018,Q4,10,181546063,1317028,137
565,上市,1256,2018,Q4,11,103133129,733897,140
566,上市,1256,2018,Q4,12,70177747,499135,140
567,上市,1256,2019,Q1,1,175825325,1153053,152
568,上市,1256,2019,Q1,2,100158670,612603,163
569,上市,1256,2019,Q1,3,171124410,997744,171
570,上市,1256,2019,Q2,4,103891870,603894,172
571,上市,1256,2019,Q2,5,191793257,1083804,176
572,上市,1256,2019,Q2,6,298517631,1598760,186
573,上市,1256,2019,Q3,7,1777351597,8050235,220
574,上市,1256,2019,Q3,8,964645437,4592151,210
575,上市,1256,2019,Q3,9,321813967,1657764,194
576,上市,1256,2019,Q4,10,446417976,2172775,205
577,上市,1256,2019,Q4,11,376757381,1730505,217
578,上市,1256,2019,Q4,12,339589246,1547189,219
579,上市,1256,2020,Q1,1,515214072,2374737,216
580,上市,1256,2020,Q1,2,547998066,2725447,201
581,上市,1256,2020,Q1,3,535186358,2939765,182
582,上市,1256,2020,Q2,4,254270273,1340491,189
583,上市,1256,2020,Q2,5,235425846,1163605,202
584,上市,1256,2020,Q2,6,231295240,1092615,211
585,上市,1256,2020,Q3,7,213875811,1027507,208
586,上市,1256,2020,Q3,8,366825338,1696644,216
587,上市,1256,2020,Q3,9,562102571,2190367,256
588,上市,1256,2020,Q4,10,362537401,1266131,286
589,上市,1256,2020,Q4,11,432047776,1416357,305
590,上市,1256,2020,Q4,12,434750248,1463867,296
591,上市,1256,2021,Q1,1,176087840,601637,292
592,上市,1256,2021,Q1,2,263448771,790905,333
593,上市,1256,2021,Q1,3,923084066,2143001,430
594,上市,1256,2021,Q2,4,462377818,1029240,449
595,上市,1256,2021,Q2,5,751649624,1707449,440
596,上市,1256,2021,Q2,6,425278709,958094,443
597,上市,1256,2021,Q3,7,584717193,1187508,492
598,上市,1256,2021,Q3,8,1393988551,3186962,437
599,上市,1256,2021,Q3,9,587507250,1459890,402
600,上市,1256,2021,Q4,10,342041578,920086,371
601,上市,1256,2021,Q4,11,321088011,878921,365
602,上市,1256,2021,Q4,12,370648735,1138013,325
603,上市,1256,2022,Q1,1,164453727,511065,321
604,上市,1256,2022,Q1,2,92880087,291163,318
605,上市,1256,2022,Q1,3,253391423,852531,297
606,上市,1256,2022,Q2,4,117824559,420451,280
607,上市,1256,2022,Q2,5,342345163,1305352,262
608,上市,1256,2022,Q2,6,63706381,225310,282
609,上市,1256,2022,Q3,7,59173931,212740,278
610,上市,1256,2022,Q3,8,80240241,331583,241
611,上市,1256,2022,Q3,9,86681757,374549,231
612,上市,1256,2022,Q4,10,45703946,212623,214
613,上市,1256,2022,Q4,11,61030751,267847,227
614,上市,1256,2022,Q4,12,132605155,486063,272
615,上市,1256,2023,Q1,1,52237355,192001,272
616,上市,1256,2023,Q1,2,235123724,751631,312
617,上市,1256,2023,Q1,3,350875777,1036442,338
618,上市,1256,2023,Q2,4,138276647,442265,312
619,上市,1308,2006,Q1,1,534179656,37377725,14
620,上市,1308,2006,Q1,2,235490787,17377490,13
621,上市,1308,2006,Q1,3,143605407,11476090,12
622,上市,1308,2006,Q2,4,555009084,40458675,13
623,上市,1308,2006,Q2,5,540644173,38675836,13
624,上市,1308,2006,Q2,6,172839819,13684300,12
625,上市,1308,2006,Q3,7,365345168,29849040,12
626,上市,1308,2006,Q3,8,225620157,18932494,11
627,上市,1308,2006,Q3,9,121607350,10281400,11
628,上市,1308,2006,Q4,10,594321365,46262394,12
629,上市,1308,2006,Q4,11,687843078,51534940,13
630,上市,1308,2006,Q4,12,710037617,51281772,13
631,上市,1308,2007,Q1,1,479615172,34274025,13
632,上市,1308,2007,Q1,2,107031487,7780879,13
633,上市,1308,2007,Q1,3,413492875,29834985,13
634,上市,1308,2007,Q2,4,759450490,49795797,15
635,上市,1308,2007,Q2,5,302406981,20226241,14
636,上市,1308,2007,Q2,6,867527726,53482867,16
637,上市,1308,2007,Q3,7,2970974673,145987282,20
638,上市,1308,2007,Q3,8,1211586054,60351451,20
639,上市,1308,2007,Q3,9,3182349509,133920321,23
640,上市,1308,2007,Q4,10,4661243227,172463131,27
641,上市,1308,2007,Q4,11,1307077372,53358787,24
642,上市,1308,2007,Q4,12,2654583400,104305987,25
643,上市,1308,2008,Q1,1,1896903337,78423603,24
644,上市,1308,2008,Q1,2,905452590,37988111,23
645,上市,1308,2008,Q1,3,1391640985,51465459,27
646,上市,1308,2008,Q2,4,1174492101,44853905,26
647,上市,1308,2008,Q2,5,4179527741,136303695,30
648,上市,1308,2008,Q2,6,1411088342,51397412,27
649,上市,1308,2008,Q3,7,1062944969,46144894,23
650,上市,1308,2008,Q3,8,703820044,35053432,20
651,上市,1308,2008,Q3,9,669759003,38281808,17
652,上市,1308,2008,Q4,10,298082588,21878820,13
653,上市,1308,2008,Q4,11,334398105,25259289,13
654,上市,1308,2008,Q4,12,759947762,53032195,14
655,上市,1308,2009,Q1,1,583523997,36192826,16
656,上市,1308,2009,Q1,2,600944030,38146765,15
657,上市,1308,2009,Q1,3,652653024,41026690,15
658,上市,1308,2009,Q2,4,1100775020,63028390,17
659,上市,1308,2009,Q2,5,2703537643,128371836,21
660,上市,1308,2009,Q2,6,1452743205,66074328,21
661,上市,1308,2009,Q3,7,1292050477,63366498,20
662,上市,1308,2009,Q3,8,1754865518,79080968,22
663,上市,1308,2009,Q3,9,1575343700,65508741,24
664,上市,1308,2009,Q4,10,1533066156,62313742,24
665,上市,1308,2009,Q4,11,2011815879,79199733,25
666,上市,1308,2009,Q4,12,1500959597,57707105,26
667,上市,1308,2010,Q1,1,2657213884,92081742,28
668,上市,1308,2010,Q1,2,640796627,23697773,27
669,上市,1308,2010,Q1,3,1933807240,67654287,28
670,上市,1308,2010,Q2,4,1425242223,48514071,29
671,上市,1308,2010,Q2,5,1159210230,41525448,27
672,上市,1308,2010,Q2,6,651112260,24629933,26
673,上市,1308,2010,Q3,7,717888280,25749719,27
674,上市,1308,2010,Q3,8,2285492379,81098633,28
675,上市,1308,2010,Q3,9,3051116994,101169945,30
676,上市,1308,2010,Q4,10,3304302819,100814491,32
677,上市,1308,2010,Q4,11,4831030541,130769710,36
678,上市,1308,2010,Q4,12,6524067400,151956798,42
679,上市,1308,2011,Q1,1,4736141481,95875124,49
680,上市,1308,2011,Q1,2,3976414430,79399592,50
681,上市,1308,2011,Q1,3,7205524036,152068221,47
682,上市,1308,2011,Q2,4,2748435238,53996680,50
683,上市,1308,2011,Q2,5,2725964299,53525378,50
684,上市,1308,2011,Q2,6,1559045320,32758979,47
685,上市,1308,2011,Q3,7,3479951510,65293256,53
686,上市,1308,2011,Q3,8,6098725420,118275595,51
687,上市,1308,2011,Q3,9,2180600726,52472362,41
688,上市,1308,2011,Q4,10,1997351762,51530885,38
689,上市,1308,2011,Q4,11,2705115169,73296269,36
690,上市,1308,2011,Q4,12,1322243167,43477198,30
691,上市,1308,2012,Q1,1,1421377128,41527038,34
692,上市,1308,2012,Q1,2,2368329170,60312838,39
693,上市,1308,2012,Q1,3,1523920778,39882527,38
694,上市,1308,2012,Q2,4,639099297,17495367,36
695,上市,1308,2012,Q2,5,739095139,23158047,31
696,上市,1308,2012,Q2,6,336083932,11005463,30
697,上市,1308,2012,Q3,7,936618424,27328607,34
698,上市,1308,2012,Q3,8,1796118296,55888913,32
699,上市,1308,2012,Q3,9,956791354,33979850,28
700,上市,1308,2012,Q4,10,568763972,22447510,25
701,上市,1308,2012,Q4,11,581896739,24470690,23
702,上市,1308,2012,Q4,12,523492759,20799113,25
703,上市,1308,2013,Q1,1,1553826640,56456305,27
704,上市,1308,2013,Q1,2,387334365,14883057,26
705,上市,1308,2013,Q1,3,470914739,19179355,24
706,上市,1308,2013,Q2,4,377658229,16795347,22
707,上市,1308,2013,Q2,5,590503072,25051578,23
708,上市,1308,2013,Q2,6,281545010,12217760,23
709,上市,1308,2013,Q3,7,890236315,36753558,24
710,上市,1308,2013,Q3,8,424577439,18393025,23
711,上市,1308,2013,Q3,9,847323272,34852473,24
712,上市,1308,2013,Q4,10,1401266935,53913778,25
713,上市,1308,2013,Q4,11,548696047,22273057,24
714,上市,1308,2013,Q4,12,792855508,30767271,25
715,上市,1308,2014,Q1,1,1142028001,42427856,26
716,上市,1308,2014,Q1,2,433337609,17491070,24
717,上市,1308,2014,Q1,3,631679835,26935280,23
718,上市,1308,2014,Q2,4,709702672,29333193,24
719,上市,1308,2014,Q2,5,315154784,13261701,23
720,上市,1308,2014,Q2,6,848997263,33681466,25
721,上市,1308,2014,Q3,7,698660198,28065150,24
722,上市,1308,2014,Q3,8,757269650,36062567,20
723,上市,1308,2014,Q3,9,186905735,8801521,21
724,上市,1308,2014,Q4,10,258192081,12979178,19
725,上市,1308,2014,Q4,11,189055425,9325260,20
726,上市,1308,2014,Q4,12,1261438816,56771261,22
727,上市,1308,2015,Q1,1,964243216,39893368,24
728,上市,1308,2015,Q1,2,334243706,14959454,22
729,上市,1308,2015,Q1,3,730495555,34424627,21
730,上市,1308,2015,Q2,4,730682247,33269266,21
731,上市,1308,2015,Q2,5,484097064,22788602,21
732,上市,1308,2015,Q2,6,353317240,18782208,18
733,上市,1308,2015,Q3,7,301350213,17585450,17
734,上市,1308,2015,Q3,8,273123799,17435907,15
735,上市,1308,2015,Q3,9,424841891,24242300,17
736,上市,1308,2015,Q4,10,348521323,18674778,18
737,上市,1308,2015,Q4,11,171375391,9393910,18
738,上市,1308,2015,Q4,12,267781541,15363512,17
739,上市,1308,2016,Q1,1,176517376,10272238,17
740,上市,1308,2016,Q1,2,192486405,10352516,18
741,上市,1308,2016,Q1,3,413860289,21703415,19
742,上市,1308,2016,Q2,4,185508700,10063813,18
743,上市,1308,2016,Q2,5,127180135,7385758,17
744,上市,1308,2016,Q2,6,103805055,6037624,17
745,上市,1308,2016,Q3,7,206560205,11705503,17
746,上市,1308,2016,Q3,8,250611718,13910067,18
747,上市,1308,2016,Q3,9,174524455,9791251,17
748,上市,1308,2016,Q4,10,458057861,24719361,18
749,上市,1308,2016,Q4,11,419682360,22565286,18
750,上市,1308,2016,Q4,12,802755832,40729181,19
751,上市,1308,2017,Q1,1,238212161,12340641,19
752,上市,1308,2017,Q1,2,418907190,21501641,19
753,上市,1308,2017,Q1,3,316940960,17036925,18
754,上市,1308,2017,Q2,4,181948606,9778630,18
755,上市,1308,2017,Q2,5,175799255,9595685,18
756,上市,1308,2017,Q2,6,173609563,9252165,18
757,上市,1308,2017,Q3,7,265539743,14044634,18
758,上市,1308,2017,Q3,8,266215456,14420990,18
759,上市,1308,2017,Q3,9,559634385,29092296,19
760,上市,1308,2017,Q4,10,238901535,12497948,19
761,上市,1308,2017,Q4,11,452574412,23574151,19
762,上市,1308,2017,Q4,12,275780174,14453199,19
763,上市,1308,2018,Q1,1,280393187,14772042,18
764,上市,1308,2018,Q1,2,144347280,8204499,17
765,上市,1308,2018,Q1,3,135747524,7607323,17
766,上市,1308,2018,Q2,4,131153834,7288456,17
767,上市,1308,2018,Q2,5,144940330,8022212,18
768,上市,1308,2018,Q2,6,109281783,6141959,17
769,上市,1308,2018,Q3,7,101985509,5820951,17
770,上市,1308,2018,Q3,8,99388566,5888589,16
771,上市,1308,2018,Q3,9,76809064,4681077,16
772,上市,1308,2018,Q4,10,116473705,7903402,14
773,上市,1308,2018,Q4,11,281438605,21328829,13
774,上市,1308,2018,Q4,12,330607568,24282425,13
775,上市,1308,2019,Q1,1,110538549,8217385,13
776,上市,1308,2019,Q1,2,151192530,10538373,14
777,上市,1308,2019,Q1,3,117656196,8252708,14
778,上市,1308,2019,Q2,4,160005125,11104078,14
779,上市,1308,2019,Q2,5,138486628,9911132,13
780,上市,1308,2019,Q2,6,84418639,6117972,13
781,上市,1308,2019,Q3,7,287870171,19908982,14
782,上市,1308,2019,Q3,8,323467177,21392342,15
783,上市,1308,2019,Q3,9,217129865,14168606,15
784,上市,1308,2019,Q4,10,180376195,11987977,15
785,上市,1308,2019,Q4,11,346956916,21796995,15
786,上市,1308,2019,Q4,12,244709734,15475854,15
787,上市,1308,2020,Q1,1,116429763,7547121,15
788,上市,1308,2020,Q1,2,192516459,13400255,14
789,上市,1308,2020,Q1,3,516567661,37017084,13
790,上市,1308,2020,Q2,4,644278259,41426165,15
791,上市,1308,2020,Q2,5,840851209,48416153,17
792,上市,1308,2020,Q2,6,1336299732,70537806,18
793,上市,1308,2020,Q3,7,825057434,43551511,18
794,上市,1308,2020,Q3,8,559035037,31042046,18
795,上市,1308,2020,Q3,9,2826060535,143906794,19
796,上市,1308,2020,Q4,10,791775027,42677340,18
797,上市,1308,2020,Q4,11,1320899101,67775309,19
798,上市,1308,2020,Q4,12,2434974202,116777800,20
799,上市,1308,2021,Q1,1,1582679248,76123753,20
800,上市,1308,2021,Q1,2,911743248,42709937,21
801,上市,1308,2021,Q1,3,4425207848,185787480,23
802,上市,1308,2021,Q2,4,13548801618,438028968,30
803,上市,1308,2021,Q2,5,13585928840,443575771,30
804,上市,1308,2021,Q2,6,11327950277,338171348,33
805,上市,1308,2021,Q3,7,17794765440,458322380,38
806,上市,1308,2021,Q3,8,4728905981,130020093,36
807,上市,1308,2021,Q3,9,42429608518,944770351,44
808,上市,1308,2021,Q4,10,34499108885,769064770,44
809,上市,1308,2021,Q4,11,10086017300,258883488,38
810,上市,1308,2021,Q4,12,3996842141,107499981,37
811,上市,1308,2022,Q1,1,4854530510,131463744,36
812,上市,1308,2022,Q1,2,2746209512,74657569,36
813,上市,1308,2022,Q1,3,8777245232,229956708,38
814,上市,1308,2022,Q2,4,1760218190,48175935,36
815,上市,1308,2022,Q2,5,2504395694,82800628,30
816,上市,1308,2022,Q2,6,1234631957,41962309,29
817,上市,1308,2022,Q3,7,1435553668,51693858,27
818,上市,1308,2022,Q3,8,1085095595,40233212,26
819,上市,1308,2022,Q3,9,1422705727,50186385,28
820,上市,1308,2022,Q4,10,759788694,29813684,25
821,上市,1308,2022,Q4,11,785493245,29112804,26
822,上市,1308,2022,Q4,12,1360002317,48102969,28
823,上市,1308,2023,Q1,1,749142265,25672553,29
824,上市,1308,2023,Q1,2,697122452,24130000,28
825,上市,1308,2023,Q1,3,781554299,27059486,28
826,上市,1308,2023,Q2,4,1392920463,47831666,29
827,上市,1313,2006,Q1,1,1781241479,149896484,11
828,上市,1313,2006,Q1,2,594644182,54589686,10
829,上市,1313,2006,Q1,3,425442913,43246139,9
830,上市,1313,2006,Q2,4,1572054231,141886141,11
831,上市,1313,2006,Q2,5,1883948869,161424898,11
832,上市,1313,2006,Q2,6,618600496,60380478,10
833,上市,1313,2006,Q3,7,1025627703,92150893,11
834,上市,1313,2006,Q3,8,2139645931,180676366,11
835,上市,1313,2006,Q3,9,1145849932,99461604,11
836,上市,1313,2006,Q4,10,3296971266,258652889,12
837,上市,1313,2006,Q4,11,4640821298,326199367,14
838,上市,1313,2006,Q4,12,4088890235,260854738,15
839,上市,1313,2007,Q1,1,3076384475,179495022,17
840,上市,1313,2007,Q1,2,888000424,52080932,17
841,上市,1313,2007,Q1,3,1388111435,84666571,16
842,上市,1313,2007,Q2,4,2474459003,136135232,18
843,上市,1313,2007,Q2,5,1888075796,104919718,17
844,上市,1313,2007,Q2,6,2008697356,107734262,18
845,上市,1313,2007,Q3,7,4639309576,210955260,21
846,上市,1313,2007,Q3,8,5174091199,242814735,21
847,上市,1313,2007,Q3,9,8156352881,322661294,25
848,上市,1313,2007,Q4,10,7140090776,272421900,26
849,上市,1313,2007,Q4,11,3398662630,174147643,19
850,上市,1313,2007,Q4,12,2252840201,125796476,17
851,上市,1313,2008,Q1,1,2140893028,118446189,18
852,上市,1313,2008,Q1,2,1593444287,87774263,18
853,上市,1313,2008,Q1,3,2418995290,124286857,19
854,上市,1313,2008,Q2,4,2290084664,114873644,19
855,上市,1313,2008,Q2,5,5268448440,240231627,21
856,上市,1313,2008,Q2,6,2441606766,126881635,19
857,上市,1313,2008,Q3,7,1728919640,104018639,16
858,上市,1313,2008,Q3,8,684149593,47396729,14
859,上市,1313,2008,Q3,9,684658216,55458245,12
860,上市,1313,2008,Q4,10,533433196,63861946,8
861,上市,1313,2008,Q4,11,740111010,84492961,8
862,上市,1313,2008,Q4,12,953137189,98553277,9
863,上市,1313,2009,Q1,1,311471725,31606080,9
864,上市,1313,2009,Q1,2,264857301,28723587,9
865,上市,1313,2009,Q1,3,1348408427,128743597,10
866,上市,1313,2009,Q2,4,2350095036,194577866,12
867,上市,1313,2009,Q2,5,4786572799,306207205,15
868,上市,1313,2009,Q2,6,2141469710,141196598,15
869,上市,1313,2009,Q3,7,1910419720,136903344,13
870,上市,1313,2009,Q3,8,1861033377,126859077,14
871,上市,1313,2009,Q3,9,1975575023,131682643,15
872,上市,1313,2009,Q4,10,2260112640,142245169,15
873,上市,1313,2009,Q4,11,1878733325,115765240,16
874,上市,1313,2009,Q4,12,2911281664,172065953,16
875,上市,1313,2010,Q1,1,4486752588,245184783,18
876,上市,1313,2010,Q1,2,1085867466,70597429,15
877,上市,1313,2010,Q1,3,2460672277,142372468,17
878,上市,1313,2010,Q2,4,3771186451,201759673,18
879,上市,1313,2010,Q2,5,4052356878,213124400,19
880,上市,1313,2010,Q2,6,1361873972,78700462,17
881,上市,1313,2010,Q3,7,2399657249,131079920,18
882,上市,1313,2010,Q3,8,4093641719,208292020,19
883,上市,1313,2010,Q3,9,3338583819,166481837,20
884,上市,1313,2010,Q4,10,6617258361,294150720,22
885,上市,1313,2010,Q4,11,4590951676,199794819,22
886,上市,1313,2010,Q4,12,4367405555,181395639,24
887,上市,1313,2011,Q1,1,3133058242,126554867,24
888,上市,1313,2011,Q1,2,2240974203,94776244,23
889,上市,1313,2011,Q1,3,1821659900,84638890,21
890,上市,1313,2011,Q2,4,3152448996,133255627,23
891,上市,1313,2011,Q2,5,2977120914,123011445,24
892,上市,1313,2011,Q2,6,1461442651,61827045,23
893,上市,1313,2011,Q3,7,2788186858,115716229,24
894,上市,1313,2011,Q3,8,2518389364,127725152,19
895,上市,1313,2011,Q3,9,1431978241,95681022,14
896,上市,1313,2011,Q4,10,1056479979,75106671,14
897,上市,1313,2011,Q4,11,869386396,57912318,15
898,上市,1313,2011,Q4,12,494183620,32077452,15
899,上市,1313,2012,Q1,1,1205548265,70997849,16
900,上市,1313,2012,Q1,2,2422259639,130277977,18
901,上市,1313,2012,Q1,3,871038119,49604245,17
902,上市,1313,2012,Q2,4,565867457,34912766,16
903,上市,1313,2012,Q2,5,263953828,16373637,16
904,上市,1313,2012,Q2,6,494951015,31101787,15
905,上市,1313,2012,Q3,7,381509847,23002053,16
906,上市,1313,2012,Q3,8,1129784575,67317438,16
907,上市,1313,2012,Q3,9,475929592,29468714,16
908,上市,1313,2012,Q4,10,288908775,18590914,15
909,上市,1313,2012,Q4,11,274587023,17927324,15
910,上市,1313,2012,Q4,12,476380019,29440423,16
911,上市,1313,2013,Q1,1,566131563,33797937,16
912,上市,1313,2013,Q1,2,257672007,15404552,16
913,上市,1313,2013,Q1,3,348174485,21534872,16
914,上市,1313,2013,Q2,4,301582033,19384101,15
915,上市,1313,2013,Q2,5,535557673,34241629,15
916,上市,1313,2013,Q2,6,372832562,24308178,15
917,上市,1313,2013,Q3,7,605340610,38945187,15
918,上市,1313,2013,Q3,8,659549729,44594410,14
919,上市,1313,2013,Q3,9,449508088,32411856,13
920,上市,1313,2013,Q4,10,583312302,40362352,14
921,上市,1313,2013,Q4,11,208378246,14920490,13
922,上市,1313,2013,Q4,12,567729940,39621970,14
923,上市,1313,2014,Q1,1,341324639,23695567,14
